entitlement_id,account_id,contract_id,line_item_id,sku,quantity_licensed,start_date,end_date
ENT-0802816,ACC-10200,CON-070506,LI-0504634,SW-SEC-120,197,2023-12-26,2025-12-26
ENT-0802817,ACC-10200,CON-070506,LI-0504635,SUP-GOL-DC,1,2023-12-26,2025-12-26
ENT-0802818,ACC-10200,CON-070506,LI-0504636,SW-SDC-120,571,2023-12-26,2025-12-26
ENT-0802819,ACC-10200,CON-070506,LI-0504640,SW-SDC-140,589,2025-03-04,2025-12-26
ENT-0802820,ACC-10200,CON-070506,LI-0504641,SW-ZTN-130,93,2023-12-26,2025-12-26
ENT-0802821,ACC-10201,CON-070507,LI-0504642,SW-ZTN-120,61,2023-11-12,2024-11-12
ENT-0802822,ACC-10201,CON-070507,LI-0504643,SW-OBS-130,344,2023-11-12,2024-11-12
ENT-0802823,ACC-10201,CON-070507,LI-0504646,SUP-BRO-EDGE,1,2023-11-12,2024-11-12
ENT-0802824,ACC-10201,CON-070507,LI-0504647,SW-OBS-130,151,2023-11-12,2024-11-12
ENT-0802825,ACC-10201,CON-070507,LI-0504648,SUP-PLA-DC,5,2023-11-12,2024-11-12
ENT-0802826,ACC-10201,CON-070507,LI-0504649,SUP-BRO-CORE,5,2023-11-12,2024-11-12
ENT-0802827,ACC-10201,CON-070507,LI-0504651,SUP-PLA-EDGE,4,2023-11-12,2024-11-12
ENT-0802828,ACC-10202,CON-070508,LI-0504654,SUP-GOL-DC,1,2022-04-21,2023-04-21
ENT-0802829,ACC-10202,CON-070508,LI-0504655,SUP-GOL-DC,1,2022-04-21,2023-04-21
ENT-0802830,ACC-10202,CON-070508,LI-0504658,SUP-SIL-CORE,1,2022-04-21,2023-04-21
ENT-0802831,ACC-10202,CON-070508,LI-0504659,SW-OBS-110,264,2022-04-21,2023-04-21
ENT-0802832,ACC-10202,CON-070509,LI-0504660,SW-NOC-130,173,2024-12-10,2027-12-10
ENT-0802833,ACC-10202,CON-070509,LI-0504661,SUP-SIL-DC,3,2024-12-10,2027-12-10
ENT-0802834,ACC-10202,CON-070509,LI-0504662,SW-SEC-130,282,2025-06-17,2027-12-10
ENT-0802835,ACC-10202,CON-070509,LI-0504664,SW-NOC-120,117,2024-12-10,2027-12-10
ENT-0802836,ACC-10203,CON-070510,LI-0504665,SUP-SIL-DC,2,2024-06-17,2025-06-17
ENT-0802837,ACC-10203,CON-070510,LI-0504667,SW-SEC-130,53,2024-06-17,2025-06-17
ENT-0802838,ACC-10203,CON-070510,LI-0504668,SUP-BRO-DC,7,2024-06-17,2025-06-17
ENT-0802839,ACC-10203,CON-070510,LI-0504669,SUP-SIL-DC,1,2024-06-17,2025-06-17
ENT-0802840,ACC-10203,CON-070510,LI-0504671,SUP-BRO-EDGE,4,2024-06-17,2025-06-17
ENT-0802841,ACC-10203,CON-070510,LI-0504673,SW-SDC-130,395,2024-06-17,2025-06-17
ENT-0802842,ACC-10203,CON-070510,LI-0504674,SUP-GOL-EDGE,8,2024-06-17,2025-06-17
ENT-0802843,ACC-10203,CON-070511,LI-0504681,SUP-BRO-EDGE,4,2025-08-27,2030-08-27
ENT-0802844,ACC-10204,CON-070512,LI-0504682,SW-SEC-110,724,2024-03-13,2027-03-13
ENT-0802845,ACC-10204,CON-070512,LI-0504683,SUP-SIL-EDGE,2,2024-03-13,2027-03-13
ENT-0802846,ACC-10204,CON-070512,LI-0504684,SW-NOC-110,643,2025-07-01,2027-03-13
ENT-0802847,ACC-10204,CON-070512,LI-0504686,SW-SDC-120,510,2024-03-13,2027-03-13
ENT-0802848,ACC-10204,CON-070513,LI-0504690,SW-OBS-110,397,2022-06-22,2027-06-22
ENT-0802849,ACC-10204,CON-070513,LI-0504692,SUP-SIL-EDGE,5,2022-06-22,2027-06-22
ENT-0802850,ACC-10204,CON-070513,LI-0504693,SUP-SIL-EDGE,4,2022-06-22,2027-06-22
ENT-0802851,ACC-10204,CON-070513,LI-0504695,SUP-PLA-EDGE,8,2022-06-22,2027-06-22
ENT-0802852,ACC-10204,CON-070513,LI-0504700,SUP-GOL-EDGE,3,2022-06-22,2027-06-22
ENT-0802853,ACC-10205,CON-070514,LI-0504701,SW-ZTN-110,238,2022-11-06,2024-11-06
ENT-0802854,ACC-10205,CON-070514,LI-0504703,SW-ZTN-140,315,2022-11-06,2024-11-06
ENT-0802855,ACC-10205,CON-070514,LI-0504704,SUP-PLA-DC,4,2022-11-06,2024-11-06
ENT-0802856,ACC-10205,CON-070514,LI-0504705,SW-SEC-110,294,2022-11-06,2024-11-06
ENT-0802857,ACC-10205,CON-070515,LI-0504708,SUP-SIL-DC,1,2025-12-27,2026-12-27
ENT-0802858,ACC-10205,CON-070515,LI-0504709,SUP-PLA-DC,2,2025-12-27,2026-12-27
ENT-0802859,ACC-10205,CON-070515,LI-0504710,SUP-BRO-DC,2,2025-12-27,2026-12-27
ENT-0802860,ACC-10206,CON-070516,LI-0504711,SW-SEC-140,93,2023-02-19,2025-02-19
ENT-0802861,ACC-10206,CON-070516,LI-0504713,SUP-GOL-EDGE,1,2023-02-19,2025-02-19
ENT-0802862,ACC-10206,CON-070516,LI-0504714,SW-OBS-110,361,2023-02-19,2025-02-19
ENT-0802863,ACC-10206,CON-070517,LI-0504717,SW-OBS-130,205,2025-02-28,2028-02-28
ENT-0802864,ACC-10206,CON-070517,LI-0504718,SUP-SIL-EDGE,6,2025-02-28,2028-02-28
ENT-0802865,ACC-10206,CON-070517,LI-0504720,SW-ZTN-140,483,2025-02-28,2028-02-28
ENT-0802866,ACC-10206,CON-070517,LI-0504721,SUP-BRO-CORE,6,2025-02-28,2028-02-28
ENT-0802867,ACC-10206,CON-070517,LI-0504722,SUP-SIL-CORE,2,2025-02-28,2028-02-28
ENT-0802868,ACC-10206,CON-070517,LI-0504723,SW-OBS-130,284,2025-02-28,2028-02-28
ENT-0802869,ACC-10206,CON-070517,LI-0504724,SUP-GOL-DC,1,2025-02-28,2028-02-28
ENT-0802870,ACC-10207,CON-070518,LI-0504726,SW-ZTN-130,248,2023-10-24,2026-10-24
ENT-0802871,ACC-10207,CON-070518,LI-0504727,SW-SDC-130,126,2023-10-24,2026-10-24
ENT-0802872,ACC-10207,CON-070518,LI-0504728,SUP-SIL-EDGE,1,2023-10-24,2026-10-24
ENT-0802873,ACC-10207,CON-070518,LI-0504730,SW-ZTN-130,87,2023-10-24,2026-10-24
ENT-0802874,ACC-10207,CON-070518,LI-0504731,SUP-GOL-EDGE,1,2023-10-24,2026-10-24
ENT-0802875,ACC-10207,CON-070518,LI-0504732,SW-OBS-120,46,2023-10-24,2026-10-24
ENT-0802876,ACC-10207,CON-070518,LI-0504733,SUP-SIL-CORE,5,2023-10-24,2026-10-24
ENT-0802877,ACC-10207,CON-070518,LI-0504734,SW-SEC-140,111,2023-10-24,2026-10-24
ENT-0802878,ACC-10207,CON-070519,LI-0504735,SUP-PLA-DC,1,2023-10-11,2026-10-11
ENT-0802879,ACC-10207,CON-070519,LI-0504736,SW-SDC-120,149,2023-10-11,2026-10-11
ENT-0802880,ACC-10207,CON-070519,LI-0504737,SW-SDC-130,153,2023-10-11,2026-10-11
ENT-0802881,ACC-10207,CON-070519,LI-0504739,SUP-PLA-CORE,1,2023-10-11,2026-10-11
ENT-0802882,ACC-10208,CON-070520,LI-0504743,SW-SEC-120,214,2023-03-05,2026-03-05
ENT-0802883,ACC-10208,CON-070520,LI-0504744,SW-ZTN-110,227,2023-03-05,2026-03-05
ENT-0802884,ACC-10208,CON-070520,LI-0504746,SW-SEC-130,313,2023-03-05,2026-03-05
ENT-0802885,ACC-10208,CON-070520,LI-0504747,SW-NOC-110,336,2023-03-05,2026-03-05
ENT-0802886,ACC-10208,CON-070520,LI-0504749,SUP-SIL-EDGE,3,2023-03-05,2026-03-05
ENT-0802887,ACC-10208,CON-070521,LI-0504752,SUP-BRO-EDGE,1,2023-02-04,2026-02-04
ENT-0802888,ACC-10208,CON-070521,LI-0504753,SUP-PLA-CORE,2,2023-02-04,2026-02-04
ENT-0802889,ACC-10208,CON-070521,LI-0504755,SW-OBS-140,164,2023-02-04,2026-02-04
ENT-0802890,ACC-10208,CON-070521,LI-0504756,SW-NOC-120,28,2023-09-07,2026-02-04
ENT-0802891,ACC-10208,CON-070521,LI-0504758,SUP-BRO-DC,1,2023-02-04,2026-02-04
ENT-0802892,ACC-10208,CON-070521,LI-0504759,SUP-SIL-DC,3,2023-02-04,2026-02-04
ENT-0802893,ACC-10208,CON-070521,LI-0504760,SUP-SIL-EDGE,1,2023-02-04,2026-02-04
ENT-0802894,ACC-10208,CON-070521,LI-0504761,SW-ZTN-140,152,2023-02-04,2026-02-04
ENT-0802895,ACC-10209,CON-070522,LI-0504762,SUP-PLA-DC,1,2024-12-19,2027-12-19
ENT-0802896,ACC-10209,CON-070522,LI-0504763,SW-SEC-120,40,2024-12-19,2027-12-19
ENT-0802897,ACC-10209,CON-070522,LI-0504764,SW-SEC-130,280,2024-12-19,2027-12-19
ENT-0802898,ACC-10209,CON-070522,LI-0504766,SUP-GOL-DC,4,2024-12-19,2027-12-19
ENT-0802899,ACC-10209,CON-070522,LI-0504767,SW-NOC-110,436,2024-12-19,2027-12-19
ENT-0802900,ACC-10209,CON-070522,LI-0504769,SW-SDC-140,188,2024-12-19,2027-12-19
ENT-0802901,ACC-10209,CON-070522,LI-0504770,SW-OBS-140,446,2024-12-19,2027-12-19
ENT-0802902,ACC-10209,CON-070522,LI-0504771,SW-SEC-130,180,2024-12-19,2027-12-19
ENT-0802903,ACC-10209,CON-070522,LI-0504773,SW-SDC-130,175,2024-12-19,2027-12-19
ENT-0802904,ACC-10209,CON-070522,LI-0504774,SW-SEC-130,380,2024-12-19,2027-12-19
ENT-0802905,ACC-10210,CON-070523,LI-0504776,SW-SEC-140,607,2023-04-07,2028-04-07
ENT-0802906,ACC-10210,CON-070523,LI-0504777,SUP-GOL-DC,7,2023-04-07,2028-04-07
ENT-0802907,ACC-10210,CON-070523,LI-0504778,SW-SDC-140,571,2023-04-07,2028-04-07
ENT-0802908,ACC-10210,CON-070524,LI-0504782,SW-SDC-110,84,2022-11-21,2025-11-21
ENT-0802909,ACC-10210,CON-070524,LI-0504783,SW-SDC-140,201,2022-11-21,2025-11-21
ENT-0802910,ACC-10210,CON-070524,LI-0504784,SW-NOC-140,512,2022-11-21,2025-11-21
ENT-0802911,ACC-10210,CON-070524,LI-0504785,SUP-GOL-DC,5,2022-11-21,2025-11-21
ENT-0802912,ACC-10210,CON-070524,LI-0504786,SUP-GOL-DC,11,2022-11-21,2025-11-21
ENT-0802913,ACC-10210,CON-070524,LI-0504787,SW-SEC-120,991,2022-11-21,2025-11-21
ENT-0802914,ACC-10211,CON-070525,LI-0504789,SUP-SIL-EDGE,6,2023-06-13,2026-06-13
ENT-0802915,ACC-10211,CON-070525,LI-0504790,SW-OBS-110,179,2023-06-13,2026-06-13
ENT-0802916,ACC-10211,CON-070525,LI-0504791,SUP-SIL-EDGE,3,2023-06-13,2026-06-13
ENT-0802917,ACC-10211,CON-070525,LI-0504792,SUP-BRO-DC,10,2023-11-28,2026-06-13
ENT-0802918,ACC-10211,CON-070525,LI-0504795,SW-ZTN-130,205,2023-06-13,2026-06-13
ENT-0802919,ACC-10211,CON-070525,LI-0504798,SUP-GOL-EDGE,3,2023-06-13,2026-06-13
ENT-0802920,ACC-10211,CON-070525,LI-0504799,SW-ZTN-140,417,2023-06-13,2026-06-13
ENT-0802921,ACC-10211,CON-070526,LI-0504801,SUP-SIL-EDGE,2,2023-05-12,2025-05-12
ENT-0802922,ACC-10211,CON-070526,LI-0504802,SW-NOC-140,641,2024-08-20,2025-05-12
ENT-0802923,ACC-10211,CON-070526,LI-0504803,SW-SDC-140,346,2023-05-12,2025-05-12
ENT-0802924,ACC-10211,CON-070526,LI-0504804,SUP-SIL-EDGE,1,2023-05-12,2025-05-12
ENT-0802925,ACC-10211,CON-070526,LI-0504805,SUP-SIL-DC,4,2023-05-12,2025-05-12
ENT-0802926,ACC-10211,CON-070526,LI-0504806,SW-OBS-120,167,2023-05-12,2025-05-12
ENT-0802927,ACC-10211,CON-070526,LI-0504809,SUP-BRO-DC,7,2023-05-12,2025-05-12
ENT-0802928,ACC-10211,CON-070526,LI-0504811,SW-SEC-140,686,2023-05-12,2025-05-12
ENT-0802929,ACC-10211,CON-070526,LI-0504813,SW-NOC-130,390,2023-05-12,2025-05-12
ENT-0802930,ACC-10211,CON-070527,LI-0504814,SW-SEC-120,750,2023-10-15,2025-10-15
ENT-0802931,ACC-10211,CON-070527,LI-0504818,SW-SDC-120,341,2024-03-16,2025-10-15
ENT-0802932,ACC-10212,CON-070528,LI-0504821,SW-SEC-110,50,2024-07-12,2029-07-12
ENT-0802933,ACC-10212,CON-070528,LI-0504822,SW-SDC-120,219,2024-07-12,2029-07-12
ENT-0802934,ACC-10212,CON-070528,LI-0504823,SW-NOC-130,776,2024-07-12,2029-07-12
ENT-0802935,ACC-10212,CON-070528,LI-0504826,SW-SEC-130,715,2024-07-12,2029-07-12
ENT-0802936,ACC-10212,CON-070528,LI-0504828,SUP-GOL-DC,11,2024-07-12,2029-07-12
ENT-0802937,ACC-10212,CON-070528,LI-0504829,SW-SDC-110,72,2024-07-12,2029-07-12
ENT-0802938,ACC-10212,CON-070528,LI-0504830,SW-ZTN-110,598,2024-07-12,2029-07-12
ENT-0802939,ACC-10212,CON-070529,LI-0504831,SUP-BRO-CORE,11,2024-09-17,2029-09-17
ENT-0802940,ACC-10212,CON-070529,LI-0504832,SW-SEC-120,187,2024-09-17,2029-09-17
ENT-0802941,ACC-10212,CON-070529,LI-0504833,SUP-GOL-EDGE,1,2024-09-17,2029-09-17
ENT-0802942,ACC-10212,CON-070529,LI-0504836,SW-ZTN-120,533,2024-09-17,2029-09-17
ENT-0802943,ACC-10213,CON-070530,LI-0504838,SUP-SIL-CORE,3,2025-09-28,2027-02-22
ENT-0802944,ACC-10213,CON-070530,LI-0504840,SW-SEC-140,117,2024-02-22,2027-02-22
ENT-0802945,ACC-10213,CON-070530,LI-0504841,SUP-BRO-DC,1,2024-02-22,2027-02-22
ENT-0802946,ACC-10213,CON-070530,LI-0504842,SW-OBS-140,37,2024-02-22,2027-02-22
ENT-0802947,ACC-10213,CON-070530,LI-0504843,SW-SDC-140,318,2024-02-22,2027-02-22
ENT-0802948,ACC-10213,CON-070530,LI-0504844,SW-OBS-120,464,2024-02-22,2027-02-22
ENT-0802949,ACC-10213,CON-070530,LI-0504845,SUP-SIL-CORE,6,2024-06-12,2027-02-22
ENT-0802950,ACC-10213,CON-070530,LI-0504846,SW-NOC-110,129,2024-02-22,2027-02-22
ENT-0802951,ACC-10213,CON-070531,LI-0504848,SUP-SIL-CORE,7,2023-09-20,2024-09-20
ENT-0802952,ACC-10213,CON-070531,LI-0504849,SW-SDC-130,263,2023-09-20,2024-09-20
ENT-0802953,ACC-10213,CON-070531,LI-0504850,SW-NOC-130,351,2023-09-20,2024-09-20
ENT-0802954,ACC-10213,CON-070531,LI-0504851,SW-SDC-110,293,2023-09-20,2024-09-20
ENT-0802955,ACC-10213,CON-070531,LI-0504852,SUP-BRO-EDGE,3,2023-09-20,2024-09-20
ENT-0802956,ACC-10213,CON-070531,LI-0504853,SW-NOC-120,37,2023-09-20,2024-09-20
ENT-0802957,ACC-10213,CON-070532,LI-0504855,SUP-PLA-DC,5,2022-03-19,2025-03-19
ENT-0802958,ACC-10213,CON-070532,LI-0504856,SUP-PLA-EDGE,5,2022-03-19,2025-03-19
ENT-0802959,ACC-10213,CON-070532,LI-0504857,SW-SDC-130,368,2022-03-19,2025-03-19
ENT-0802960,ACC-10213,CON-070532,LI-0504858,SUP-PLA-CORE,7,2022-03-19,2025-03-19
ENT-0802961,ACC-10213,CON-070532,LI-0504860,SW-SEC-140,272,2022-03-19,2025-03-19
ENT-0802962,ACC-10213,CON-070532,LI-0504861,SW-OBS-140,488,2022-03-19,2025-03-19
ENT-0802963,ACC-10213,CON-070532,LI-0504862,SW-NOC-110,160,2022-03-19,2025-03-19
ENT-0802964,ACC-10213,CON-070532,LI-0504866,SUP-BRO-CORE,4,2022-03-19,2025-03-19
ENT-0802965,ACC-10213,CON-070533,LI-0504868,SW-SDC-120,539,2023-12-16,2026-12-16
ENT-0802966,ACC-10213,CON-070533,LI-0504869,SW-OBS-120,280,2023-12-16,2026-12-16
ENT-0802967,ACC-10213,CON-070533,LI-0504870,SUP-SIL-CORE,3,2023-12-16,2026-12-16
ENT-0802968,ACC-10213,CON-070533,LI-0504871,SW-OBS-110,76,2023-12-16,2026-12-16
ENT-0802969,ACC-10213,CON-070533,LI-0504874,SW-SEC-140,577,2023-12-16,2026-12-16
ENT-0802970,ACC-10213,CON-070533,LI-0504875,SUP-SIL-CORE,3,2023-12-16,2026-12-16
ENT-0802971,ACC-10214,CON-070534,LI-0504877,SUP-PLA-DC,6,2023-06-25,2026-06-25
ENT-0802972,ACC-10214,CON-070534,LI-0504878,SW-SEC-140,53,2023-06-25,2026-06-25
ENT-0802973,ACC-10214,CON-070534,LI-0504879,SUP-GOL-DC,5,2023-06-25,2026-06-25
ENT-0802974,ACC-10214,CON-070535,LI-0504880,SW-ZTN-120,503,2023-03-24,2025-03-24
ENT-0802975,ACC-10214,CON-070535,LI-0504881,SUP-GOL-DC,7,2023-03-24,2025-03-24
ENT-0802976,ACC-10214,CON-070535,LI-0504883,SW-NOC-140,24,2023-03-24,2025-03-24
ENT-0802977,ACC-10214,CON-070535,LI-0504884,SUP-PLA-EDGE,5,2023-03-24,2025-03-24
ENT-0802978,ACC-10214,CON-070535,LI-0504885,SW-SEC-120,104,2023-03-24,2025-03-24
ENT-0802979,ACC-10214,CON-070535,LI-0504888,SUP-PLA-CORE,5,2023-03-24,2025-03-24
ENT-0802980,ACC-10214,CON-070535,LI-0504890,SUP-BRO-DC,1,2023-03-24,2025-03-24
ENT-0802981,ACC-10214,CON-070535,LI-0504892,SUP-PLA-EDGE,5,2023-03-24,2025-03-24
ENT-0802982,ACC-10215,CON-070536,LI-0504894,SUP-PLA-DC,3,2023-04-03,2024-04-03
ENT-0802983,ACC-10215,CON-070536,LI-0504895,SW-NOC-140,154,2023-04-03,2024-04-03
ENT-0802984,ACC-10215,CON-070536,LI-0504897,SUP-GOL-EDGE,3,2023-04-03,2024-04-03
ENT-0802985,ACC-10215,CON-070536,LI-0504898,SUP-PLA-EDGE,4,2023-04-03,2024-04-03
ENT-0802986,ACC-10215,CON-070536,LI-0504900,SW-SDC-140,17,2023-04-03,2024-04-03
ENT-0802987,ACC-10215,CON-070536,LI-0504902,SUP-BRO-CORE,6,2023-04-03,2024-04-03
ENT-0802988,ACC-10215,CON-070536,LI-0504904,SW-ZTN-120,218,2023-04-03,2024-04-03
ENT-0802989,ACC-10216,CON-070537,LI-0504906,SW-OBS-120,241,2022-04-09,2024-04-09
ENT-0802990,ACC-10216,CON-070537,LI-0504907,SUP-GOL-EDGE,3,2022-04-09,2024-04-09
ENT-0802991,ACC-10216,CON-070537,LI-0504909,SW-SEC-130,390,2022-04-09,2024-04-09
ENT-0802992,ACC-10216,CON-070537,LI-0504910,SW-SEC-120,337,2022-04-09,2024-04-09
ENT-0802993,ACC-10216,CON-070537,LI-0504911,SW-NOC-140,50,2022-04-09,2024-04-09
ENT-0802994,ACC-10216,CON-070538,LI-0504914,SUP-BRO-EDGE,10,2025-10-13,2028-10-13
ENT-0802995,ACC-10216,CON-070538,LI-0504915,SUP-PLA-CORE,6,2025-10-13,2028-10-13
ENT-0802996,ACC-10216,CON-070538,LI-0504917,SUP-GOL-EDGE,11,2025-10-13,2028-10-13
ENT-0802997,ACC-10216,CON-070538,LI-0504918,SUP-BRO-DC,2,2025-10-13,2028-10-13
ENT-0802998,ACC-10216,CON-070538,LI-0504919,SW-SDC-140,539,2025-10-13,2028-10-13
ENT-0802999,ACC-10216,CON-070538,LI-0504922,SW-OBS-130,95,2025-10-13,2028-10-13
ENT-0803000,ACC-10216,CON-070538,LI-0504924,SW-SEC-120,216,2025-10-13,2028-10-13
ENT-0803001,ACC-10216,CON-070539,LI-0504927,SUP-SIL-EDGE,3,2022-11-23,2024-11-23
ENT-0803002,ACC-10216,CON-070539,LI-0504929,SW-NOC-110,187,2023-12-26,2024-11-23
ENT-0803003,ACC-10216,CON-070539,LI-0504931,SUP-SIL-EDGE,4,2022-11-23,2024-11-23
ENT-0803004,ACC-10216,CON-070539,LI-0504932,SUP-SIL-EDGE,1,2022-11-23,2024-11-23
ENT-0803005,ACC-10216,CON-070539,LI-0504933,SW-OBS-110,505,2022-11-23,2024-11-23
ENT-0803006,ACC-10216,CON-070540,LI-0504935,SUP-BRO-EDGE,9,2022-09-09,2025-09-09
ENT-0803007,ACC-10216,CON-070540,LI-0504938,SW-OBS-130,319,2022-09-09,2025-09-09
ENT-0803008,ACC-10216,CON-070540,LI-0504939,SUP-BRO-EDGE,3,2022-09-09,2025-09-09
ENT-0803009,ACC-10216,CON-070540,LI-0504940,SW-OBS-140,273,2025-05-21,2025-09-09
ENT-0803010,ACC-10216,CON-070540,LI-0504941,SW-SEC-120,297,2022-09-09,2025-09-09
ENT-0803011,ACC-10216,CON-070540,LI-0504942,SW-ZTN-120,329,2022-09-09,2025-09-09
ENT-0803012,ACC-10216,CON-070540,LI-0504945,SW-OBS-120,563,2022-09-09,2025-09-09
ENT-0803013,ACC-10216,CON-070540,LI-0504947,SUP-PLA-DC,3,2022-09-09,2025-09-09
ENT-0803014,ACC-10217,CON-070541,LI-0504948,SW-ZTN-120,163,2024-04-27,2026-04-27
ENT-0803015,ACC-10217,CON-070541,LI-0504949,SW-NOC-140,168,2024-04-27,2026-04-27
ENT-0803016,ACC-10217,CON-070541,LI-0504950,SUP-PLA-DC,2,2024-04-27,2026-04-27
ENT-0803017,ACC-10217,CON-070541,LI-0504951,SUP-SIL-CORE,2,2024-04-27,2026-04-27
ENT-0803018,ACC-10217,CON-070541,LI-0504953,SUP-BRO-EDGE,2,2024-04-27,2026-04-27
ENT-0803019,ACC-10217,CON-070542,LI-0504956,SW-SEC-120,60,2023-11-27,2026-11-27
ENT-0803020,ACC-10217,CON-070542,LI-0504957,SW-NOC-120,205,2023-11-27,2026-11-27
ENT-0803021,ACC-10218,CON-070543,LI-0504961,SUP-BRO-CORE,1,2022-06-06,2023-06-06
ENT-0803022,ACC-10218,CON-070543,LI-0504962,SW-NOC-120,77,2022-06-06,2023-06-06
ENT-0803023,ACC-10218,CON-070543,LI-0504963,SUP-GOL-DC,1,2022-06-06,2023-06-06
ENT-0803024,ACC-10218,CON-070543,LI-0504965,SW-ZTN-120,236,2022-06-06,2023-06-06
ENT-0803025,ACC-10218,CON-070543,LI-0504966,SW-ZTN-140,39,2022-06-06,2023-06-06
ENT-0803026,ACC-10219,CON-070544,LI-0504967,SW-NOC-120,930,2024-09-19,2027-09-19
ENT-0803027,ACC-10219,CON-070544,LI-0504968,SUP-PLA-EDGE,4,2024-09-19,2027-09-19
ENT-0803028,ACC-10219,CON-070544,LI-0504971,SW-NOC-140,736,2024-09-19,2027-09-19
ENT-0803029,ACC-10219,CON-070544,LI-0504972,SUP-BRO-DC,4,2024-09-19,2027-09-19
ENT-0803030,ACC-10219,CON-070545,LI-0504975,SUP-BRO-DC,2,2023-08-16,2024-08-16
ENT-0803031,ACC-10219,CON-070545,LI-0504976,SUP-GOL-EDGE,8,2023-08-16,2024-08-16
ENT-0803032,ACC-10219,CON-070545,LI-0504977,SW-OBS-110,875,2023-08-16,2024-08-16
ENT-0803033,ACC-10219,CON-070545,LI-0504978,SUP-GOL-EDGE,5,2023-08-16,2024-08-16
ENT-0803034,ACC-10219,CON-070545,LI-0504979,SUP-PLA-DC,1,2023-08-16,2024-08-16
ENT-0803035,ACC-10219,CON-070545,LI-0504980,SUP-SIL-EDGE,5,2023-08-16,2024-08-16
ENT-0803036,ACC-10220,CON-070546,LI-0504981,SW-ZTN-110,288,2024-11-28,2027-11-28
ENT-0803037,ACC-10220,CON-070546,LI-0504982,SUP-SIL-DC,1,2024-11-28,2027-11-28
ENT-0803038,ACC-10220,CON-070546,LI-0504984,SUP-BRO-EDGE,2,2024-11-28,2027-11-28
ENT-0803039,ACC-10220,CON-070546,LI-0504985,SUP-GOL-EDGE,4,2024-11-28,2027-11-28
ENT-0803040,ACC-10220,CON-070546,LI-0504986,SW-NOC-130,294,2024-11-28,2027-11-28
ENT-0803041,ACC-10220,CON-070546,LI-0504988,SUP-GOL-CORE,3,2024-11-28,2027-11-28
ENT-0803042,ACC-10220,CON-070546,LI-0504989,SUP-PLA-DC,1,2024-11-28,2027-11-28
ENT-0803043,ACC-10220,CON-070546,LI-0504990,SUP-PLA-CORE,1,2024-11-28,2027-11-28
ENT-0803044,ACC-10220,CON-070546,LI-0504991,SW-ZTN-140,354,2024-11-28,2027-11-28
ENT-0803045,ACC-10221,CON-070547,LI-0504992,SUP-BRO-DC,4,2024-08-29,2027-08-28
ENT-0803046,ACC-10221,CON-070547,LI-0504993,SUP-BRO-EDGE,5,2024-08-29,2027-08-28
ENT-0803047,ACC-10221,CON-070547,LI-0504994,SUP-GOL-EDGE,4,2024-08-29,2027-08-28
ENT-0803048,ACC-10221,CON-070547,LI-0504997,SUP-BRO-DC,2,2024-08-29,2027-08-28
ENT-0803049,ACC-10221,CON-070548,LI-0505002,SUP-BRO-DC,7,2024-04-20,2026-04-20
ENT-0803050,ACC-10221,CON-070548,LI-0505003,SUP-PLA-CORE,2,2025-07-10,2026-04-20
ENT-0803051,ACC-10222,CON-070549,LI-0505005,SW-SEC-130,918,2022-02-25,2025-02-25
ENT-0803052,ACC-10222,CON-070549,LI-0505008,SW-SEC-120,107,2022-02-25,2025-02-25
ENT-0803053,ACC-10222,CON-070549,LI-0505010,SW-NOC-140,242,2022-02-25,2025-02-25
ENT-0803054,ACC-10222,CON-070549,LI-0505011,SW-OBS-140,949,2022-02-25,2025-02-25
ENT-0803055,ACC-10222,CON-070549,LI-0505012,SW-NOC-140,902,2022-02-25,2025-02-25
ENT-0803056,ACC-10222,CON-070549,LI-0505013,SW-SEC-110,563,2022-02-25,2025-02-25
ENT-0803057,ACC-10222,CON-070549,LI-0505014,SW-ZTN-120,642,2022-02-25,2025-02-25
ENT-0803058,ACC-10222,CON-070549,LI-0505015,SW-OBS-120,39,2022-02-25,2025-02-25
ENT-0803059,ACC-10222,CON-070549,LI-0505016,SUP-PLA-EDGE,2,2022-02-25,2025-02-25
ENT-0803060,ACC-10222,CON-070549,LI-0505017,SUP-SIL-CORE,10,2022-02-25,2025-02-25
ENT-0803061,ACC-10222,CON-070550,LI-0505018,SW-NOC-110,81,2023-09-18,2028-09-18
ENT-0803062,ACC-10222,CON-070550,LI-0505019,SW-SEC-120,728,2023-09-18,2028-09-18
ENT-0803063,ACC-10222,CON-070550,LI-0505020,SW-SDC-140,571,2023-09-18,2028-09-18
ENT-0803064,ACC-10222,CON-070550,LI-0505021,SUP-GOL-CORE,4,2023-09-18,2028-09-18
ENT-0803065,ACC-10222,CON-070550,LI-0505022,SW-ZTN-110,431,2023-09-18,2028-09-18
ENT-0803066,ACC-10222,CON-070550,LI-0505023,SW-SDC-110,812,2023-09-18,2028-09-18
ENT-0803067,ACC-10222,CON-070551,LI-0505024,SUP-GOL-EDGE,3,2022-09-01,2025-09-01
ENT-0803068,ACC-10222,CON-070551,LI-0505026,SUP-PLA-DC,8,2022-09-01,2025-09-01
ENT-0803069,ACC-10222,CON-070551,LI-0505027,SUP-BRO-DC,2,2022-09-01,2025-09-01
ENT-0803070,ACC-10222,CON-070551,LI-0505028,SUP-BRO-EDGE,5,2022-09-01,2025-09-01
ENT-0803071,ACC-10222,CON-070551,LI-0505029,SW-NOC-120,378,2022-09-01,2025-09-01
