usage_id,account_id,entitlement_id,sku,period_month,quantity_used
USE-0949895,ACC-10284,ENT-0803877,SW-SDC-110,2025-03-01,50
USE-0949896,ACC-10284,ENT-0803877,SW-SDC-110,2025-04-01,49
USE-0949897,ACC-10284,ENT-0803877,SW-SDC-110,2025-05-01,49
USE-0949898,ACC-10284,ENT-0803877,SW-SDC-110,2025-06-01,48
USE-0949899,ACC-10284,ENT-0803877,SW-SDC-110,2025-07-01,47
USE-0949900,ACC-10284,ENT-0803877,SW-SDC-110,2025-08-01,47
USE-0949901,ACC-10284,ENT-0803877,SW-SDC-110,2025-09-01,46
USE-0949902,ACC-10284,ENT-0803877,SW-SDC-110,2025-10-01,45
USE-0949903,ACC-10284,ENT-0803877,SW-SDC-110,2025-11-01,45
USE-0949904,ACC-10284,ENT-0803877,SW-SDC-110,2025-12-01,44
USE-0949905,ACC-10284,ENT-0803877,SW-SDC-110,2026-01-01,43
USE-0949906,ACC-10284,ENT-0803877,SW-SDC-110,2026-02-01,43
USE-0949907,ACC-10284,ENT-0803877,SW-SDC-110,2026-03-01,42
USE-0949908,ACC-10284,ENT-0803877,SW-SDC-110,2026-04-01,41
USE-0949909,ACC-10284,ENT-0803877,SW-SDC-110,2026-05-01,40
USE-0949910,ACC-10284,ENT-0803878,SW-OBS-140,2023-07-01,621
USE-0949911,ACC-10284,ENT-0803878,SW-OBS-140,2023-08-01,635
USE-0949912,ACC-10284,ENT-0803878,SW-OBS-140,2023-09-01,650
USE-0949913,ACC-10284,ENT-0803878,SW-OBS-140,2023-10-01,664
USE-0949914,ACC-10284,ENT-0803878,SW-OBS-140,2023-11-01,678
USE-0949915,ACC-10284,ENT-0803878,SW-OBS-140,2023-12-01,693
USE-0949916,ACC-10284,ENT-0803878,SW-OBS-140,2024-01-01,707
USE-0949917,ACC-10284,ENT-0803878,SW-OBS-140,2024-02-01,721
USE-0949918,ACC-10284,ENT-0803878,SW-OBS-140,2024-03-01,736
USE-0949919,ACC-10284,ENT-0803878,SW-OBS-140,2024-04-01,750
USE-0949920,ACC-10284,ENT-0803878,SW-OBS-140,2024-05-01,764
USE-0949921,ACC-10284,ENT-0803878,SW-OBS-140,2024-06-01,779
USE-0949922,ACC-10284,ENT-0803878,SW-OBS-140,2024-07-01,793
USE-0949923,ACC-10284,ENT-0803878,SW-OBS-140,2024-08-01,807
USE-0949924,ACC-10284,ENT-0803878,SW-OBS-140,2024-09-01,822
USE-0949925,ACC-10284,ENT-0803878,SW-OBS-140,2024-10-01,836
USE-0949926,ACC-10284,ENT-0803878,SW-OBS-140,2024-11-01,850
USE-0949927,ACC-10284,ENT-0803878,SW-OBS-140,2024-12-01,865
USE-0949928,ACC-10284,ENT-0803878,SW-OBS-140,2025-01-01,879
USE-0949929,ACC-10284,ENT-0803878,SW-OBS-140,2025-02-01,893
USE-0949930,ACC-10284,ENT-0803878,SW-OBS-140,2025-03-01,908
USE-0949931,ACC-10284,ENT-0803878,SW-OBS-140,2025-04-01,922
USE-0949932,ACC-10284,ENT-0803878,SW-OBS-140,2025-05-01,936
USE-0949933,ACC-10284,ENT-0803878,SW-OBS-140,2025-06-01,951
USE-0949934,ACC-10284,ENT-0803878,SW-OBS-140,2025-07-01,965
USE-0949935,ACC-10284,ENT-0803878,SW-OBS-140,2025-08-01,979
USE-0949936,ACC-10284,ENT-0803878,SW-OBS-140,2025-09-01,994
USE-0949937,ACC-10284,ENT-0803878,SW-OBS-140,2025-10-01,1008
USE-0949938,ACC-10284,ENT-0803878,SW-OBS-140,2025-11-01,1022
USE-0949939,ACC-10284,ENT-0803878,SW-OBS-140,2025-12-01,1037
USE-0949940,ACC-10284,ENT-0803878,SW-OBS-140,2026-01-01,1051
USE-0949941,ACC-10284,ENT-0803878,SW-OBS-140,2026-02-01,1065
USE-0949942,ACC-10284,ENT-0803878,SW-OBS-140,2026-03-01,1080
USE-0949943,ACC-10284,ENT-0803878,SW-OBS-140,2026-04-01,1094
USE-0949944,ACC-10284,ENT-0803878,SW-OBS-140,2026-05-01,1108
USE-0949945,ACC-10285,ENT-0803879,SW-SDC-110,2022-11-01,82
USE-0949946,ACC-10285,ENT-0803879,SW-SDC-110,2022-12-01,84
USE-0949947,ACC-10285,ENT-0803879,SW-SDC-110,2023-01-01,86
USE-0949948,ACC-10285,ENT-0803879,SW-SDC-110,2023-02-01,88
USE-0949949,ACC-10285,ENT-0803879,SW-SDC-110,2023-03-01,90
USE-0949950,ACC-10285,ENT-0803879,SW-SDC-110,2023-04-01,92
USE-0949951,ACC-10285,ENT-0803879,SW-SDC-110,2023-05-01,95
USE-0949952,ACC-10285,ENT-0803879,SW-SDC-110,2023-06-01,97
USE-0949953,ACC-10285,ENT-0803879,SW-SDC-110,2023-07-01,99
USE-0949954,ACC-10285,ENT-0803879,SW-SDC-110,2023-08-01,101
USE-0949955,ACC-10285,ENT-0803879,SW-SDC-110,2023-09-01,103
USE-0949956,ACC-10285,ENT-0803879,SW-SDC-110,2023-10-01,105
USE-0949957,ACC-10285,ENT-0803879,SW-SDC-110,2023-11-01,107
USE-0949958,ACC-10285,ENT-0803879,SW-SDC-110,2023-12-01,109
USE-0949959,ACC-10285,ENT-0803879,SW-SDC-110,2024-01-01,111
USE-0949960,ACC-10285,ENT-0803879,SW-SDC-110,2024-02-01,114
USE-0949961,ACC-10285,ENT-0803879,SW-SDC-110,2024-03-01,116
USE-0949962,ACC-10285,ENT-0803879,SW-SDC-110,2024-04-01,118
USE-0949963,ACC-10285,ENT-0803879,SW-SDC-110,2024-05-01,120
USE-0949964,ACC-10285,ENT-0803879,SW-SDC-110,2024-06-01,122
USE-0949965,ACC-10285,ENT-0803879,SW-SDC-110,2024-07-01,124
USE-0949966,ACC-10285,ENT-0803879,SW-SDC-110,2024-08-01,126
USE-0949967,ACC-10285,ENT-0803879,SW-SDC-110,2024-09-01,128
USE-0949968,ACC-10285,ENT-0803879,SW-SDC-110,2024-10-01,131
USE-0949969,ACC-10285,ENT-0803879,SW-SDC-110,2024-11-01,133
USE-0949970,ACC-10285,ENT-0803879,SW-SDC-110,2024-12-01,135
USE-0949971,ACC-10285,ENT-0803879,SW-SDC-110,2025-01-01,137
USE-0949972,ACC-10285,ENT-0803879,SW-SDC-110,2025-02-01,139
USE-0949973,ACC-10285,ENT-0803879,SW-SDC-110,2025-03-01,141
USE-0949974,ACC-10285,ENT-0803879,SW-SDC-110,2025-04-01,143
USE-0949975,ACC-10285,ENT-0803879,SW-SDC-110,2025-05-01,145
USE-0949976,ACC-10285,ENT-0803879,SW-SDC-110,2025-06-01,147
USE-0949977,ACC-10285,ENT-0803879,SW-SDC-110,2025-07-01,150
USE-0949978,ACC-10285,ENT-0803879,SW-SDC-110,2025-08-01,152
USE-0949979,ACC-10285,ENT-0803879,SW-SDC-110,2025-09-01,154
USE-0949980,ACC-10285,ENT-0803879,SW-SDC-110,2025-10-01,156
USE-0949981,ACC-10285,ENT-0803879,SW-SDC-110,2025-11-01,158
USE-0949982,ACC-10285,ENT-0803880,SW-ZTN-120,2023-07-01,236
USE-0949983,ACC-10285,ENT-0803880,SW-ZTN-120,2023-08-01,232
USE-0949984,ACC-10285,ENT-0803880,SW-ZTN-120,2023-09-01,229
USE-0949985,ACC-10285,ENT-0803880,SW-ZTN-120,2023-10-01,221
USE-0949986,ACC-10285,ENT-0803880,SW-ZTN-120,2023-11-01,196
USE-0949987,ACC-10285,ENT-0803880,SW-ZTN-120,2023-12-01,235
USE-0949988,ACC-10285,ENT-0803880,SW-ZTN-120,2024-01-01,218
USE-0949989,ACC-10285,ENT-0803880,SW-ZTN-120,2024-02-01,225
USE-0949990,ACC-10285,ENT-0803880,SW-ZTN-120,2024-03-01,213
USE-0949991,ACC-10285,ENT-0803880,SW-ZTN-120,2024-04-01,225
USE-0949992,ACC-10285,ENT-0803880,SW-ZTN-120,2024-05-01,220
USE-0949993,ACC-10285,ENT-0803880,SW-ZTN-120,2024-06-01,212
USE-0949994,ACC-10285,ENT-0803880,SW-ZTN-120,2024-07-01,221
USE-0949995,ACC-10285,ENT-0803880,SW-ZTN-120,2024-08-01,205
USE-0949996,ACC-10285,ENT-0803880,SW-ZTN-120,2024-09-01,226
USE-0949997,ACC-10285,ENT-0803880,SW-ZTN-120,2024-10-01,226
USE-0949998,ACC-10285,ENT-0803880,SW-ZTN-120,2024-11-01,233
USE-0949999,ACC-10285,ENT-0803880,SW-ZTN-120,2024-12-01,222
USE-0950000,ACC-10285,ENT-0803880,SW-ZTN-120,2025-01-01,199
USE-0950001,ACC-10285,ENT-0803880,SW-ZTN-120,2025-02-01,211
USE-0950002,ACC-10285,ENT-0803880,SW-ZTN-120,2025-03-01,209
USE-0950003,ACC-10285,ENT-0803880,SW-ZTN-120,2025-04-01,199
USE-0950004,ACC-10285,ENT-0803880,SW-ZTN-120,2025-05-01,233
USE-0950005,ACC-10285,ENT-0803880,SW-ZTN-120,2025-06-01,195
USE-0950006,ACC-10285,ENT-0803880,SW-ZTN-120,2025-07-01,216
USE-0950007,ACC-10285,ENT-0803880,SW-ZTN-120,2025-08-01,222
USE-0950008,ACC-10285,ENT-0803880,SW-ZTN-120,2025-09-01,231
USE-0950009,ACC-10285,ENT-0803880,SW-ZTN-120,2025-10-01,224
USE-0950010,ACC-10285,ENT-0803880,SW-ZTN-120,2025-11-01,200
USE-0950011,ACC-10285,ENT-0803883,SW-OBS-110,2022-11-01,124
USE-0950012,ACC-10285,ENT-0803883,SW-OBS-110,2022-12-01,124
USE-0950013,ACC-10285,ENT-0803883,SW-OBS-110,2023-01-01,123
USE-0950014,ACC-10285,ENT-0803883,SW-OBS-110,2023-02-01,123
USE-0950015,ACC-10285,ENT-0803883,SW-OBS-110,2023-03-01,123
USE-0950016,ACC-10285,ENT-0803883,SW-OBS-110,2023-04-01,123
USE-0950017,ACC-10285,ENT-0803883,SW-OBS-110,2023-05-01,123
USE-0950018,ACC-10285,ENT-0803883,SW-OBS-110,2023-06-01,123
USE-0950019,ACC-10285,ENT-0803883,SW-OBS-110,2023-07-01,123
USE-0950020,ACC-10285,ENT-0803883,SW-OBS-110,2023-08-01,123
USE-0950021,ACC-10285,ENT-0803883,SW-OBS-110,2023-09-01,123
USE-0950022,ACC-10285,ENT-0803883,SW-OBS-110,2023-10-01,123
USE-0950023,ACC-10285,ENT-0803883,SW-OBS-110,2023-11-01,123
USE-0950024,ACC-10285,ENT-0803883,SW-OBS-110,2023-12-01,123
USE-0950025,ACC-10285,ENT-0803883,SW-OBS-110,2024-01-01,123
USE-0950026,ACC-10285,ENT-0803883,SW-OBS-110,2024-02-01,123
USE-0950027,ACC-10285,ENT-0803883,SW-OBS-110,2024-03-01,123
USE-0950028,ACC-10285,ENT-0803883,SW-OBS-110,2024-04-01,123
USE-0950029,ACC-10285,ENT-0803883,SW-OBS-110,2024-05-01,123
USE-0950030,ACC-10285,ENT-0803883,SW-OBS-110,2024-06-01,123
USE-0950031,ACC-10285,ENT-0803883,SW-OBS-110,2024-07-01,123
USE-0950032,ACC-10285,ENT-0803883,SW-OBS-110,2024-08-01,122
USE-0950033,ACC-10285,ENT-0803883,SW-OBS-110,2024-09-01,122
USE-0950034,ACC-10285,ENT-0803883,SW-OBS-110,2024-10-01,122
USE-0950035,ACC-10285,ENT-0803883,SW-OBS-110,2024-11-01,122
USE-0950036,ACC-10285,ENT-0803883,SW-OBS-110,2024-12-01,122
USE-0950037,ACC-10285,ENT-0803883,SW-OBS-110,2025-01-01,122
USE-0950038,ACC-10285,ENT-0803883,SW-OBS-110,2025-02-01,122
USE-0950039,ACC-10285,ENT-0803883,SW-OBS-110,2025-03-01,122
USE-0950040,ACC-10285,ENT-0803883,SW-OBS-110,2025-04-01,122
USE-0950041,ACC-10285,ENT-0803883,SW-OBS-110,2025-05-01,122
USE-0950042,ACC-10285,ENT-0803883,SW-OBS-110,2025-06-01,122
USE-0950043,ACC-10285,ENT-0803883,SW-OBS-110,2025-07-01,122
USE-0950044,ACC-10285,ENT-0803883,SW-OBS-110,2025-08-01,122
USE-0950045,ACC-10285,ENT-0803883,SW-OBS-110,2025-09-01,122
USE-0950046,ACC-10285,ENT-0803883,SW-OBS-110,2025-10-01,122
USE-0950047,ACC-10285,ENT-0803883,SW-OBS-110,2025-11-01,122
USE-0950048,ACC-10285,ENT-0803884,SW-OBS-110,2022-11-01,332
USE-0950049,ACC-10285,ENT-0803884,SW-OBS-110,2022-12-01,322
USE-0950050,ACC-10285,ENT-0803884,SW-OBS-110,2023-01-01,351
USE-0950051,ACC-10285,ENT-0803884,SW-OBS-110,2023-02-01,365
USE-0950052,ACC-10285,ENT-0803884,SW-OBS-110,2023-03-01,357
USE-0950053,ACC-10285,ENT-0803884,SW-OBS-110,2023-04-01,349
USE-0950054,ACC-10285,ENT-0803884,SW-OBS-110,2023-05-01,325
USE-0950055,ACC-10285,ENT-0803884,SW-OBS-110,2023-06-01,372
USE-0950056,ACC-10285,ENT-0803884,SW-OBS-110,2023-07-01,354
USE-0950057,ACC-10285,ENT-0803884,SW-OBS-110,2023-08-01,369
USE-0950058,ACC-10285,ENT-0803884,SW-OBS-110,2023-09-01,353
USE-0950059,ACC-10285,ENT-0803884,SW-OBS-110,2023-10-01,328
USE-0950060,ACC-10285,ENT-0803884,SW-OBS-110,2023-11-01,347
USE-0950061,ACC-10285,ENT-0803884,SW-OBS-110,2023-12-01,384
USE-0950062,ACC-10285,ENT-0803884,SW-OBS-110,2024-01-01,349
USE-0950063,ACC-10285,ENT-0803884,SW-OBS-110,2024-02-01,391
USE-0950064,ACC-10285,ENT-0803884,SW-OBS-110,2024-03-01,335
USE-0950065,ACC-10285,ENT-0803884,SW-OBS-110,2024-04-01,369
USE-0950066,ACC-10285,ENT-0803884,SW-OBS-110,2024-05-01,356
USE-0950067,ACC-10285,ENT-0803884,SW-OBS-110,2024-06-01,343
USE-0950068,ACC-10285,ENT-0803884,SW-OBS-110,2024-07-01,350
USE-0950069,ACC-10285,ENT-0803884,SW-OBS-110,2024-08-01,391
USE-0950070,ACC-10285,ENT-0803884,SW-OBS-110,2024-09-01,365
USE-0950071,ACC-10285,ENT-0803884,SW-OBS-110,2024-10-01,373
USE-0950072,ACC-10285,ENT-0803884,SW-OBS-110,2024-11-01,380
USE-0950073,ACC-10285,ENT-0803884,SW-OBS-110,2024-12-01,353
USE-0950074,ACC-10285,ENT-0803884,SW-OBS-110,2025-01-01,377
USE-0950075,ACC-10285,ENT-0803884,SW-OBS-110,2025-02-01,365
USE-0950076,ACC-10285,ENT-0803884,SW-OBS-110,2025-03-01,370
USE-0950077,ACC-10285,ENT-0803884,SW-OBS-110,2025-04-01,391
USE-0950078,ACC-10285,ENT-0803884,SW-OBS-110,2025-05-01,373
USE-0950079,ACC-10285,ENT-0803884,SW-OBS-110,2025-06-01,362
USE-0950080,ACC-10285,ENT-0803884,SW-OBS-110,2025-07-01,330
USE-0950081,ACC-10285,ENT-0803884,SW-OBS-110,2025-08-01,372
USE-0950082,ACC-10285,ENT-0803884,SW-OBS-110,2025-09-01,386
USE-0950083,ACC-10285,ENT-0803884,SW-OBS-110,2025-10-01,324
USE-0950084,ACC-10285,ENT-0803884,SW-OBS-110,2025-11-01,343
USE-0950085,ACC-10285,ENT-0803887,SW-OBS-140,2023-02-01,32
USE-0950086,ACC-10285,ENT-0803887,SW-OBS-140,2023-03-01,32
USE-0950087,ACC-10285,ENT-0803887,SW-OBS-140,2023-04-01,33
USE-0950088,ACC-10285,ENT-0803887,SW-OBS-140,2023-05-01,33
USE-0950089,ACC-10285,ENT-0803887,SW-OBS-140,2023-06-01,34
USE-0950090,ACC-10285,ENT-0803887,SW-OBS-140,2023-07-01,34
USE-0950091,ACC-10285,ENT-0803887,SW-OBS-140,2023-08-01,34
USE-0950092,ACC-10285,ENT-0803887,SW-OBS-140,2023-09-01,35
USE-0950093,ACC-10285,ENT-0803887,SW-OBS-140,2023-10-01,35
USE-0950094,ACC-10285,ENT-0803887,SW-OBS-140,2023-11-01,36
USE-0950095,ACC-10285,ENT-0803887,SW-OBS-140,2023-12-01,36
USE-0950096,ACC-10285,ENT-0803887,SW-OBS-140,2024-01-01,37
USE-0950097,ACC-10285,ENT-0803887,SW-OBS-140,2024-02-01,37
USE-0950098,ACC-10285,ENT-0803887,SW-OBS-140,2024-03-01,38
USE-0950099,ACC-10285,ENT-0803887,SW-OBS-140,2024-04-01,38
USE-0950100,ACC-10285,ENT-0803887,SW-OBS-140,2024-05-01,39
USE-0950101,ACC-10285,ENT-0803887,SW-OBS-140,2024-06-01,39
USE-0950102,ACC-10285,ENT-0803887,SW-OBS-140,2024-07-01,39
USE-0950103,ACC-10285,ENT-0803887,SW-OBS-140,2024-08-01,40
USE-0950104,ACC-10285,ENT-0803887,SW-OBS-140,2024-09-01,40
USE-0950105,ACC-10285,ENT-0803887,SW-OBS-140,2024-10-01,41
USE-0950106,ACC-10285,ENT-0803887,SW-OBS-140,2024-11-01,41
USE-0950107,ACC-10285,ENT-0803887,SW-OBS-140,2024-12-01,42
USE-0950108,ACC-10285,ENT-0803887,SW-OBS-140,2025-01-01,42
USE-0950109,ACC-10285,ENT-0803887,SW-OBS-140,2025-02-01,43
USE-0950110,ACC-10285,ENT-0803888,SW-ZTN-130,2023-02-01,206
USE-0950111,ACC-10285,ENT-0803888,SW-ZTN-130,2023-03-01,209
USE-0950112,ACC-10285,ENT-0803888,SW-ZTN-130,2023-04-01,212
USE-0950113,ACC-10285,ENT-0803888,SW-ZTN-130,2023-05-01,214
USE-0950114,ACC-10285,ENT-0803888,SW-ZTN-130,2023-06-01,217
USE-0950115,ACC-10285,ENT-0803888,SW-ZTN-130,2023-07-01,220
USE-0950116,ACC-10285,ENT-0803888,SW-ZTN-130,2023-08-01,222
USE-0950117,ACC-10285,ENT-0803888,SW-ZTN-130,2023-09-01,225
USE-0950118,ACC-10285,ENT-0803888,SW-ZTN-130,2023-10-01,228
USE-0950119,ACC-10285,ENT-0803888,SW-ZTN-130,2023-11-01,230
USE-0950120,ACC-10285,ENT-0803888,SW-ZTN-130,2023-12-01,233
USE-0950121,ACC-10285,ENT-0803888,SW-ZTN-130,2024-01-01,236
USE-0950122,ACC-10285,ENT-0803888,SW-ZTN-130,2024-02-01,238
USE-0950123,ACC-10285,ENT-0803888,SW-ZTN-130,2024-03-01,241
USE-0950124,ACC-10285,ENT-0803888,SW-ZTN-130,2024-04-01,244
USE-0950125,ACC-10285,ENT-0803888,SW-ZTN-130,2024-05-01,246
USE-0950126,ACC-10285,ENT-0803888,SW-ZTN-130,2024-06-01,249
USE-0950127,ACC-10285,ENT-0803888,SW-ZTN-130,2024-07-01,251
USE-0950128,ACC-10285,ENT-0803888,SW-ZTN-130,2024-08-01,254
USE-0950129,ACC-10285,ENT-0803888,SW-ZTN-130,2024-09-01,257
USE-0950130,ACC-10285,ENT-0803888,SW-ZTN-130,2024-10-01,259
USE-0950131,ACC-10285,ENT-0803888,SW-ZTN-130,2024-11-01,262
USE-0950132,ACC-10285,ENT-0803888,SW-ZTN-130,2024-12-01,265
USE-0950133,ACC-10285,ENT-0803888,SW-ZTN-130,2025-01-01,267
USE-0950134,ACC-10285,ENT-0803888,SW-ZTN-130,2025-02-01,270
USE-0950135,ACC-10286,ENT-0803893,SW-SDC-140,2024-12-01,98
USE-0950136,ACC-10286,ENT-0803893,SW-SDC-140,2025-01-01,101
USE-0950137,ACC-10286,ENT-0803893,SW-SDC-140,2025-02-01,104
USE-0950138,ACC-10286,ENT-0803893,SW-SDC-140,2025-03-01,107
USE-0950139,ACC-10286,ENT-0803893,SW-SDC-140,2025-04-01,110
USE-0950140,ACC-10286,ENT-0803893,SW-SDC-140,2025-05-01,113
USE-0950141,ACC-10286,ENT-0803893,SW-SDC-140,2025-06-01,116
USE-0950142,ACC-10286,ENT-0803893,SW-SDC-140,2025-07-01,120
USE-0950143,ACC-10286,ENT-0803893,SW-SDC-140,2025-08-01,123
USE-0950144,ACC-10286,ENT-0803893,SW-SDC-140,2025-09-01,126
USE-0950145,ACC-10286,ENT-0803893,SW-SDC-140,2025-10-01,129
USE-0950146,ACC-10286,ENT-0803893,SW-SDC-140,2025-11-01,132
USE-0950147,ACC-10286,ENT-0803893,SW-SDC-140,2025-12-01,135
USE-0950148,ACC-10286,ENT-0803893,SW-SDC-140,2026-01-01,138
USE-0950149,ACC-10286,ENT-0803893,SW-SDC-140,2026-02-01,141
USE-0950150,ACC-10286,ENT-0803893,SW-SDC-140,2026-03-01,144
USE-0950151,ACC-10286,ENT-0803893,SW-SDC-140,2026-04-01,148
USE-0950152,ACC-10286,ENT-0803893,SW-SDC-140,2026-05-01,151
USE-0950153,ACC-10286,ENT-0803894,SW-NOC-140,2024-12-01,8
USE-0950154,ACC-10286,ENT-0803894,SW-NOC-140,2025-01-01,8
USE-0950155,ACC-10286,ENT-0803894,SW-NOC-140,2025-02-01,8
USE-0950156,ACC-10286,ENT-0803894,SW-NOC-140,2025-03-01,8
USE-0950157,ACC-10286,ENT-0803894,SW-NOC-140,2025-04-01,9
USE-0950158,ACC-10286,ENT-0803894,SW-NOC-140,2025-05-01,9
USE-0950159,ACC-10286,ENT-0803894,SW-NOC-140,2025-06-01,9
USE-0950160,ACC-10286,ENT-0803894,SW-NOC-140,2025-07-01,9
USE-0950161,ACC-10286,ENT-0803894,SW-NOC-140,2025-08-01,9
USE-0950162,ACC-10286,ENT-0803894,SW-NOC-140,2025-09-01,9
USE-0950163,ACC-10286,ENT-0803894,SW-NOC-140,2025-10-01,9
USE-0950164,ACC-10286,ENT-0803894,SW-NOC-140,2025-11-01,9
USE-0950165,ACC-10286,ENT-0803894,SW-NOC-140,2025-12-01,9
USE-0950166,ACC-10286,ENT-0803894,SW-NOC-140,2026-01-01,9
USE-0950167,ACC-10286,ENT-0803894,SW-NOC-140,2026-02-01,10
USE-0950168,ACC-10286,ENT-0803894,SW-NOC-140,2026-03-01,10
USE-0950169,ACC-10286,ENT-0803894,SW-NOC-140,2026-04-01,10
USE-0950170,ACC-10286,ENT-0803894,SW-NOC-140,2026-05-01,10
USE-0950171,ACC-10286,ENT-0803895,SW-ZTN-120,2024-12-01,17
USE-0950172,ACC-10286,ENT-0803895,SW-ZTN-120,2025-01-01,17
USE-0950173,ACC-10286,ENT-0803895,SW-ZTN-120,2025-02-01,17
USE-0950174,ACC-10286,ENT-0803895,SW-ZTN-120,2025-03-01,18
USE-0950175,ACC-10286,ENT-0803895,SW-ZTN-120,2025-04-01,18
USE-0950176,ACC-10286,ENT-0803895,SW-ZTN-120,2025-05-01,18
USE-0950177,ACC-10286,ENT-0803895,SW-ZTN-120,2025-06-01,18
USE-0950178,ACC-10286,ENT-0803895,SW-ZTN-120,2025-07-01,19
USE-0950179,ACC-10286,ENT-0803895,SW-ZTN-120,2025-08-01,19
USE-0950180,ACC-10286,ENT-0803895,SW-ZTN-120,2025-09-01,19
USE-0950181,ACC-10286,ENT-0803895,SW-ZTN-120,2025-10-01,19
USE-0950182,ACC-10286,ENT-0803895,SW-ZTN-120,2025-11-01,19
USE-0950183,ACC-10286,ENT-0803895,SW-ZTN-120,2025-12-01,20
USE-0950184,ACC-10286,ENT-0803895,SW-ZTN-120,2026-01-01,20
USE-0950185,ACC-10286,ENT-0803895,SW-ZTN-120,2026-02-01,20
USE-0950186,ACC-10286,ENT-0803895,SW-ZTN-120,2026-03-01,20
USE-0950187,ACC-10286,ENT-0803895,SW-ZTN-120,2026-04-01,21
USE-0950188,ACC-10286,ENT-0803895,SW-ZTN-120,2026-05-01,21
USE-0950189,ACC-10287,ENT-0803896,SW-SDC-130,2022-09-01,30
USE-0950190,ACC-10287,ENT-0803896,SW-SDC-130,2022-10-01,30
USE-0950191,ACC-10287,ENT-0803896,SW-SDC-130,2022-11-01,29
USE-0950192,ACC-10287,ENT-0803896,SW-SDC-130,2022-12-01,29
USE-0950193,ACC-10287,ENT-0803896,SW-SDC-130,2023-01-01,29
USE-0950194,ACC-10287,ENT-0803896,SW-SDC-130,2023-02-01,29
USE-0950195,ACC-10287,ENT-0803896,SW-SDC-130,2023-03-01,28
USE-0950196,ACC-10287,ENT-0803896,SW-SDC-130,2023-04-01,28
USE-0950197,ACC-10287,ENT-0803896,SW-SDC-130,2023-05-01,28
USE-0950198,ACC-10287,ENT-0803896,SW-SDC-130,2023-06-01,27
USE-0950199,ACC-10287,ENT-0803896,SW-SDC-130,2023-07-01,27
USE-0950200,ACC-10287,ENT-0803896,SW-SDC-130,2023-08-01,27
USE-0950201,ACC-10287,ENT-0803896,SW-SDC-130,2023-09-01,27
USE-0950202,ACC-10287,ENT-0803896,SW-SDC-130,2023-10-01,26
USE-0950203,ACC-10287,ENT-0803896,SW-SDC-130,2023-11-01,26
USE-0950204,ACC-10287,ENT-0803896,SW-SDC-130,2023-12-01,26
USE-0950205,ACC-10287,ENT-0803896,SW-SDC-130,2024-01-01,26
USE-0950206,ACC-10287,ENT-0803896,SW-SDC-130,2024-02-01,25
USE-0950207,ACC-10287,ENT-0803896,SW-SDC-130,2024-03-01,25
USE-0950208,ACC-10287,ENT-0803896,SW-SDC-130,2024-04-01,25
USE-0950209,ACC-10287,ENT-0803896,SW-SDC-130,2024-05-01,25
USE-0950210,ACC-10287,ENT-0803896,SW-SDC-130,2024-06-01,24
USE-0950211,ACC-10287,ENT-0803896,SW-SDC-130,2024-07-01,24
USE-0950212,ACC-10287,ENT-0803896,SW-SDC-130,2024-08-01,24
USE-0950213,ACC-10287,ENT-0803896,SW-SDC-130,2024-09-01,23
USE-0950214,ACC-10287,ENT-0803896,SW-SDC-130,2024-10-01,23
USE-0950215,ACC-10287,ENT-0803896,SW-SDC-130,2024-11-01,23
USE-0950216,ACC-10287,ENT-0803896,SW-SDC-130,2024-12-01,23
USE-0950217,ACC-10287,ENT-0803896,SW-SDC-130,2025-01-01,22
USE-0950218,ACC-10287,ENT-0803896,SW-SDC-130,2025-02-01,22
USE-0950219,ACC-10287,ENT-0803896,SW-SDC-130,2025-03-01,22
USE-0950220,ACC-10287,ENT-0803896,SW-SDC-130,2025-04-01,22
USE-0950221,ACC-10287,ENT-0803896,SW-SDC-130,2025-05-01,21
USE-0950222,ACC-10287,ENT-0803896,SW-SDC-130,2025-06-01,21
USE-0950223,ACC-10287,ENT-0803896,SW-SDC-130,2025-07-01,21
USE-0950224,ACC-10287,ENT-0803896,SW-SDC-130,2025-08-01,21
USE-0950225,ACC-10287,ENT-0803896,SW-SDC-130,2025-09-01,20
USE-0950226,ACC-10287,ENT-0803896,SW-SDC-130,2025-10-01,20
USE-0950227,ACC-10287,ENT-0803896,SW-SDC-130,2025-11-01,20
USE-0950228,ACC-10287,ENT-0803896,SW-SDC-130,2025-12-01,20
USE-0950229,ACC-10287,ENT-0803896,SW-SDC-130,2026-01-01,19
USE-0950230,ACC-10287,ENT-0803896,SW-SDC-130,2026-02-01,19
USE-0950231,ACC-10287,ENT-0803896,SW-SDC-130,2026-03-01,19
USE-0950232,ACC-10287,ENT-0803896,SW-SDC-130,2026-04-01,18
USE-0950233,ACC-10287,ENT-0803896,SW-SDC-130,2026-05-01,18
USE-0950234,ACC-10287,ENT-0803898,SW-SDC-120,2022-09-01,266
USE-0950235,ACC-10287,ENT-0803898,SW-SDC-120,2022-10-01,268
USE-0950236,ACC-10287,ENT-0803898,SW-SDC-120,2022-11-01,269
USE-0950237,ACC-10287,ENT-0803898,SW-SDC-120,2022-12-01,270
USE-0950238,ACC-10287,ENT-0803898,SW-SDC-120,2023-01-01,272
USE-0950239,ACC-10287,ENT-0803898,SW-SDC-120,2023-02-01,273
USE-0950240,ACC-10287,ENT-0803898,SW-SDC-120,2023-03-01,275
USE-0950241,ACC-10287,ENT-0803898,SW-SDC-120,2023-04-01,276
